Model;Scenario;Region;Emissions;Total energy investment;Total energy investment (supply side);Low carbon investment;Low carbon investment (supply side);Total_inv/GDP;LC_inv/GDP;Extraction and Conversion - Fossil Fuels;Electricity - Fossil Fuels w/o CCS;Hydrogen - Fossil;Electricity - Non-bio Renewables;Hydrogen - Non-fossil;Extraction and Conversion - Bioenergy;Extraction and Conversion - Nuclear;Electricity - T&D and Storage;CCS;Energy Efficiency;Energy Supply|Electricity|Coal|w/ CCS;Energy Supply|Electricity|Coal|w/o CCS;Energy Supply|Electricity|Gas|w/ CCS;Energy Supply|Electricity|Gas|w/o CCS;Energy Supply|Electricity|Oil|w/ CCS;Energy Supply|Electricity|Biomass|w/ CCS;Energy Supply|Electricity|Biomass|w/o CCS;Energy Supply|Electricity|Nuclear;Energy Supply|Electricity|Hydro;Energy Supply|Electricity|Solar;Energy Supply|Electricity|Wind;Energy Supply|Electricity|Geothermal;Energy Supply|Electricity|Ocean;Energy Supply|Electricity|Transmission and Distribution;Energy Supply|Electricity|Electricity Storage
AIM/CGE;CPol;IND;31,08246335;44,13860968;44,13860968;9,294560075;9,294560075;1.41%;0.30%;17,1298156;6,61087312;0;6,176587633;0;0,386772717;2,13517236;11,69938825;0;0;0;5,457573367;0;0,91298217;0;0;0,038874743;2,13517236;2,539268233;2,402233767;1,235085633;0;0;11,69938825;0
AIM/CGE;NDC;IND;30,39923775;51,10358052;52,25218783;11,01580272;12,16441003;1.64%;0.35%;20,76635236;6,057104593;0;7,846799367;0;0,391410583;3,894039813;13,29648111;0;-1,148607313;0;5,096848793;0;0,757048397;0;0;0,038700823;3,894039813;4,389835007;2,290120587;1,166843773;0;0;13,29648111;0
AIM/CGE;2C;IND;21,38348165;86,59451847;81,35584468;46,36402436;41,12535056;2.82%;1.51%;15,05542103;2,976981393;0;25,33433942;0;0,658022697;4,033603367;33,17875463;0,11872214;5,238673791;0,05791536;2,311498253;0,01539192;0,52403183;0,00743508;0;0,100913457;4,033603367;4,54309476;14,36967621;6,421568447;0;0;32,40224531;0,77650932
AIM/CGE;1.5C;IND;20,40999435;89,50856574;83,07344237;51,41239057;44,9772672;2.93%;1.68%;12,35176941;2,835925027;0;27,30069343;0;0,73188797;4,0326613;35,58584367;0,23466156;6,435123368;0,12976606;2,311643187;0,02023994;0,41152733;0,00980474;0;0,120109877;4,0326613;4,541971527;15,76442041;6,9943015;0;0;34,74046203;0,84538164
AIM/CGE;CPol;USA;104,4202867;194,4760944;194,4760944;37,77977105;37,77977105;0.98%;0.19%;41,44105613;52,82188453;0;13,79856279;0;7,491969957;17,07187172;61,85074929;0;0;0;18,03114875;0;28,95817277;0;0;3,085398773;17,01295223;8,641631883;1,213544917;3,49058527;0,43060418;0;61,85074929;0
AIM/CGE;NDC;USA;90,7995705;234,948505;226,5239861;90,36856974;81,94405084;1.19%;0.46%;23,01155086;37,81380597;0;40,12499986;0;9,738885917;25,70384855;89,66639811;0,46449684;8,424518896;0,08591648;8,801757853;0,22203062;24,24023044;0,0414147;0;4,379530247;25,63753633;8,80238469;6,52801111;24,34180334;0,43060418;0;89,66639811;0
AIM/CGE;2C;USA;90,8141601;225,9433792;217,1152837;87,43896138;78,61086584;1.14%;0.44%;23,70423799;33,44176878;0;37,92015805;0;11,2303876;25,70384855;84,55144714;0,56343558;8,828095535;0,12796164;2,134027387;0,21898702;26,74999749;0,05080638;0;4,606872673;25,63753633;8,636849083;5,88394187;22,94656638;0,43060418;0;84,55144714;0
AIM/CGE;1.5C;USA;88,1646877;235,3718885;223,5401639;96,98867557;85,15695096;1.19%;0.49%;21,40577649;33,58591222;0;41,50891754;0;10,98179795;25,70384855;89,39095955;0,96295156;11,8317246;0,2801199;2,134027387;0,33423076;26,97226725;0,07254638;0;4,88652154;25,63753633;8,630587963;6,73371499;25,69181386;0,43060418;0;89,39095955;0
AIM/CGE;CPol;R5OECD90+EU;215,5196811;432,5449425;432,5449425;121,2540752;121,2540752;0.89%;0.25%;55,93505978;117,7334338;0;52,45870696;0;13,31402529;35,49731127;157,6064055;0;0;0;38,86483352;0;64,46820906;0;0;7,90177258;35,32936964;37,93908997;5,578563713;7,21114713;1,442923657;0;157,6064055;0
AIM/CGE;NDC;R5OECD90+EU;188,3102662;555,5889386;534,7764305;253,2507832;232,4382752;1.15%;0.52%;30,67522334;92,22739909;0;112,8160994;0;16,47039792;54,58870568;225,2070297;2,791575427;20,81250803;0,501483827;15,6850368;1,4412533;65,85744579;0,312041467;0,01128306;9,44155156;54,3900016;41,46999931;19,82772786;49,80373482;1,446923817;0;225,2070297;0
AIM/CGE;2C;R5OECD90+EU;190,2288542;565,9583077;542,1966424;252,9093754;229,1477102;1.17%;0.52%;31,87651776;96,29177905;0;112,1265066;0;18,74136557;54,08861527;227,8979634;1,17389478;23,76166522;0,2828374;12,32864168;0,46756218;71,69638223;0,10333022;0;10,67251384;53,89274258;40,92307889;18,42625876;50,89838006;1,542565323;0;227,8979634;0
AIM/CGE;1.5C;R5OECD90+EU;185,440229;591,1606541;559,5265252;277,2917515;245,6576226;1.22%;0.57%;29,27338466;95,86423297;0;120,5399518;0;18,78464266;54,08773961;238,8227264;2,15384702;31,63412887;0,6828534;11,55165408;0,76320444;72,71077788;0,15372354;0;11,13546714;53,89193095;40,88121489;20,78332405;56,98079726;1,553667217;0;238,8227264;0
AIM/CGE;CPol;R5REF;52,5892748;112,8322886;112,8322886;19,26451295;19,26451295;5.52%;0.94%;41,9956544;24,55777575;0;4,734816197;0;0,477794473;5,153394682;35,91285312;0;0;0;7,707511187;0;15,40983014;0;0;0,3505575;5,08390987;3,45561648;1,230444143;0,042755333;0,00600024;0;35,91285312;0
AIM/CGE;NDC;R5REF;51,6977771;115,2657453;116,0380096;26,28358104;27,05584537;5.68%;1.30%;38,15861686;22,4421404;0;9,876913177;0;0,65628712;5,128203824;39,77584822;0;-0,772264328;0;6,948270673;0;14,24942865;0;0;0,472352227;5,05906105;3,347488967;6,29302345;0,23040052;0,00600024;0;39,77584822;0
AIM/CGE;2C;R5REF;44,5756221;161,7009608;145,5624491;77,44594418;61,30743249;8.09%;3.87%;34,57000231;15,99810729;0;32,64687466;0;1,071782;5,153144583;55,10743247;1,01510582;16,13851169;0,17178948;2,936610213;0,45180068;11,6305123;0,06052416;0;0,745682;5,083663483;12,03671333;20,12076494;0,483396147;0,00600024;0;55,10743247;0
AIM/CGE;1.5C;R5REF;42,9353862;172,4996812;151,8947024;91,96916155;71,36418282;8.68%;4.63%;32,15529703;14,13275732;0;38,6854133;0;1,169612;5,153144583;59,05345987;1,54501832;20,60497874;0,39560278;2,935776847;0,56963148;9,900174977;0,07811182;0;0,792256327;5,083663483;14,18007443;23,95711404;0,542224587;0,00600024;0;59,05345987;0
AIM/CGE;CPol;R5ASIA;190,75965;355,8526217;355,8526217;110,9121167;110,9121167;1.74%;0.54%;106,596655;48,88677423;0;64,54198375;0;2,261409293;19,7871796;113,7786198;0;0;0;36,0036756;0;9,1833021;0;0;0,50442235;19,7773744;23,25456058;22,80216205;18,00844132;0,476819797;0;113,7786198;0
AIM/CGE;NDC;R5ASIA;196,0457599;411,3676485;417,2883278;120,6800588;126,6007382;2.01%;0.59%;140,4783073;47,92087328;0;73,75804803;0;2,3974872;27,3937544;125,3398576;0;-5,920679358;0;36,86507237;0;7,80872538;0;0;0,545590663;27,38251192;29,92147217;24,31974449;19,06401978;0,45281159;0;125,3398576;0
AIM/CGE;2C;R5ASIA;147,5379779;644,2980296;600,9754899;389,5774124;346,2548726;3.20%;1.93%;74,11605148;36,07760971;0;189,8003635;0;3,96481076;31,96485354;264,4430592;0,60874174;43,32253976;0,24690118;22,97342252;0,10950438;9,237840513;0,06748096;0;1,153433817;31,95310054;34,93812935;75,91726483;78,38856658;0,55640269;0;256,3372567;8,10580248
AIM/CGE;1.5C;R5ASIA;140,9892859;666,8022334;613,2837493;427,4883075;373,9698234;3.32%;2.13%;59,07019605;35,70614558;0;200,4730005;0;4,338796733;31,88642185;280,7167318;1,09245674;53,51848411;0,49878082;22,97363992;0,17178948;8,977786633;0,09535164;0;1,267054303;31,87466986;29,89147822;84,21412568;85,79879051;0,568606077;0;272,3525277;8,36420412
AIM/CGE;CPol;R5MAF;52,32256;404,706756;404,706756;12,41644637;12,41644637;7.69%;0.24%;355,670556;14,64952436;0;9,068380837;0;0,358300563;5,537250031;19,42274427;0;0;0;4,080079863;0;7,746096063;0;0;0,110163827;5,310118193;8,117223227;0,573124373;0,365826227;0,01220701;0;19,42274427;0
AIM/CGE;NDC;R5MAF;51,2673504;381,8272228;384,048856;11,07202651;13,29365973;7.29%;0.21%;328,5734504;16,56378934;0;9,173972017;0;0,451891263;7,312776284;21,97297671;0;-2,221633227;0;4,833407097;0;9,00876251;0;0;0,121584573;6,999990133;8,106918467;0,65487402;0,392791073;0,019388457;0;21,97297671;0
AIM/CGE;2C;R5MAF;43,4520581;396,0612246;373,527316;49,42181082;26,88790226;7.60%;0.95%;308,1055013;8,378490923;0;19,46755766;0;0,83006581;7,624089873;28,56730569;0,55430478;22,53390856;0,04971938;1,447278903;0,1922903;4,45334117;0,13722288;0;0,33168718;7,294980193;9,301183627;6,499788967;3,653262067;0,013322997;0;28,56730569;0
AIM/CGE;1.5C;R5MAF;42,1035312;393,056158;366,2412649;57,95227458;31,13738149;7.56%;1.11%;295,1715709;7,91319695;0;22,28026436;0;0,939686137;7,62338819;31,48336436;0,82979406;26,81489309;0,12648332;1,473968377;0,25861904;4,115095757;0,18887712;0;0,37536284;7,294306253;9,799834007;7,971804367;4,495302993;0,013322997;0;31,48336436;0
AIM/CGE;CPol;R5LAM;25,87603465;85,47148756;85,47148756;32,06513232;32,06513232;1.63%;0.61%;38,928731;5,508626133;0;19,69957056;0;2,908424303;1,256847373;17,16928819;0;0;0;1,77525579;0;2,63384448;0;0;1,070796453;1,256847373;18,83167715;0,27725022;0,413947717;0,176695473;0;17,16928819;0
AIM/CGE;NDC;R5LAM;23,52299765;86,09564265;85,34122873;38,67590651;37,92149259;1.64%;0.74%;33,71883421;3,957085813;0;22,51932103;0;3,067713283;2,008507873;20,06976653;0;0,754413918;0;1,027298337;0;2,084568887;0;0;1,174931053;2,008507873;18,82072744;0,729804553;2,79233995;0,176449087;0;20,06976653;0
AIM/CGE;2C;R5LAM;22,49003885;93,04352544;88,80177294;54,86255097;50,62079847;1.78%;1.05%;19,44300957;5,580237693;0;29,51008615;0;4,45125413;1,99686248;27,61322767;0,20709524;4,241752495;0,01787028;0,907641377;0,07135068;3,239941187;0,05226296;0;1,77694064;1,99686248;22,87077349;1,806101227;4,656515963;0,176695473;0;27,61322767;0
AIM/CGE;1.5C;R5LAM;21,94227985;94,94284793;89,46682128;57,457226;51,98119935;1.82%;1.10%;18,63896292;5,439797293;0;29,88372429;0;4,847523603;1,996478407;28,34656135;0,31377342;5,476026649;0,04297998;0,785100243;0,09904744;3,20706306;0,07324206;0;1,98303584;1,996478407;22,58228369;2,32633218;4,798412943;0,176695473;0;28,34656135;0
IMAGE;CPol;World;571,0376849;1628,435729;1385,890595;622,1924458;379,6473119;1.67%;0.64%;556,6220947;178,990614;1,174420133;203,2100784;0,000484099;57,35098359;50,98446617;337,5212404;0,036213717;242,5451339;0,028020405;111,5006252;0,00755334;67,28299608;0,000367644;0,000227344;2,404640579;49,11756404;65,98123997;61,75704084;69,01482581;0;0;332,5835165;4,937723951
IMAGE;NDC;World;546,3223232;1676,155456;1410,010772;694,1159726;427,9712889;1.72%;0.71%;540,4673798;154,4479572;1,205503026;226,6810851;0,001043216;64,79708513;63,16932817;356,6943721;2,54701829;266,1446837;0,997598384;92,46222757;0,177553179;61,7689868;0,00656297;1,274650556;2,671540333;61,13526132;64,11843685;70,96889874;85,17424707;0;0;351,2871329;5,407239177
IMAGE;2C;World;508,5481207;1486,026434;1187,199759;660,308515;361,4818407;1.53%;0.68%;509,4903089;41,41557299;1,000941194;164,2139684;0,002487188;63,75282797;123,4686237;260,9086113;22,94641769;298,8266743;0,951644502;14,34913195;9,242628342;26,90927546;0,008926064;12,43664071;4,614450605;120,389342;56,66682867;53,82122601;47,89858596;0;0;255,7475664;5,161044833
IMAGE;1.5C;World;458,7599805;1393,343931;1026,868449;697,2292467;330,7537651;1.43%;0.72%;459,6290786;28,44079965;1,147507702;120,1756759;2,79749E-09;47,95777042;97,81379654;204,5244959;67,17932431;366,4754817;0,446844731;8,622590401;4,41095478;19,70263109;0,000543277;61,76584923;7,892993046;94,34238779;47,30245473;33,77376642;33,50905774;0;0;199,7822726;4,742223263
IMAGE;CPol;CHN;174,7536497;378,8563526;378,8563526;73,30481865;73,30481865;2.01%;0.39%;158,5724258;56,40537902;0,002767934;40,15885254;1,3571E-06;3,440072739;17,05156172;103,2252916;2,63819E-24;0;0;50,67457561;0;5,730803412;0;0;0,461479265;16,99422549;15,82607443;14,02655553;10,0861374;0;0;102,0657845;1,159507083
IMAGE;NDC;CHN;169,6644113;451,687654;447,7672063;117,4932396;113,5727919;2.39%;0.62%;163,3985248;56,94703332;0,002900968;65,38544708;1,82359E-06;3,515681183;18,38103228;140,1365848;4,12368E-08;3,920447729;0;50,58488663;0;6,362146687;0;0;0,463770409;18,31926698;15,86800958;21,46012956;27,83720032;0;0;138,5882109;1,548373928
IMAGE;2C;CHN;153,4860478;377,4284326;349,506486;102,8504623;74,92851568;2.00%;0.54%;154,948182;12,29630744;0,002694165;35,51113394;1,26144E-05;4,461411187;50,88350146;91,16509269;0,238150504;27,92194658;0,211706648;9,048796022;0,008963924;3,247511415;5,04746E-08;0;0,837753709;50,77179855;12,97383754;15,18775224;7,248691812;0;0;89,85999054;1,305102155
IMAGE;1.5C;CHN;136,6098556;354,0766464;291,3542892;138,14505;75,42269284;1.88%;0.73%;126,6042554;6,619397634;0,006669173;26,19425636;4,18976E-11;7,81125871;40,71555092;78,00343091;5,399470102;62,7223572;0,224288061;4,386115912;0,009870406;2,233281722;0;5,138250443;3,237861577;40,59073465;6,691267398;11,78191678;7,601916479;0;0;76,62076907;1,382661842
IMAGE;CPol;EU;53,74714869;86,9074404;86,9074404;41,09000256;41,09000256;0.40%;0.19%;26,79911455;8,838874025;0,597938162;26,70329106;0,000367309;1,566569544;1,660691033;20,72498489;0,015609822;0;0,010811783;5,208503563;0,004621877;3,627421662;0,000176163;0;0,19695371;1,57174982;8,955415887;3,973771649;12,2935631;0;0;17,57735472;3,147630171
IMAGE;NDC;EU;52,28998455;80,55575253;79,20043058;39,75320478;38,39788283;0.37%;0.18%;26,43216986;5,156488178;0,630330031;25,44938907;0,00069633;1,631837005;2,095340752;17,18767529;0,616504068;1,355321951;0,250074513;2,580760649;0,107071929;2,572709482;0,004455695;0,217379329;0,212517761;1,999172865;8,74917935;3,668626838;11,59640365;0;0;14,10769749;3,079977794
IMAGE;2C;EU;50,45224256;65,54731706;62,41613789;32,92010525;29,78892609;0.30%;0.15%;26,04781546;0,935959794;0,460575157;18,78533549;0,000861816;2,239302502;1,239698948;10,90029982;1,806288894;3,131179164;0,057136832;0,61309677;0,082418742;0,31930708;0,004674261;1,61443601;0,502414311;1,113317114;7,993198305;2,573112957;7,014179564;0;0;7,934644075;2,965655749
IMAGE;1.5C;EU;46,69083323;67,80494743;59,84616366;36,59853171;28,63974794;0.31%;0.17%;25,55518332;0,574224967;0,512831161;14,86460184;1,84364E-09;3,08660854;1,086370735;11,02909591;3,137247192;7,958783775;0,012662849;0,311054683;0,00504104;0,259774861;0,000176163;3,02565757;1,462440598;0,901567792;6,255605464;2,554649745;5,088168623;0;0;8,15289328;2,876202629
IMAGE;CPol;IND;44,15542655;107,9394195;107,9394195;27,39527128;27,39527128;2.77%;0.70%;18,13912082;24,34217054;5,70394E-05;17,5868786;1,49813E-08;1,955875252;9,483629036;36,43168819;1,33421E-18;0;0;21,7844232;0;2,554686886;0;0;0,228228672;9,443952302;8,062974629;5,260199922;4,217723843;0;0;36,43162048;6,77165E-05
IMAGE;NDC;IND;43,39019336;109,5532818;109,2356642;28,61247878;28,29486119;2.82%;0.74%;18,22025634;23,99786962;5,7874E-05;17,90579484;1,58315E-08;2,125956019;10,19054233;36,79518721;1,42142E-09;0,317617587;0;21,40284714;0;2,591090227;0;0;0,205322136;10,14632355;8,062974629;5,477113512;4,31972649;0;0;36,7951182;6,90138E-05
IMAGE;2C;IND;35,71043244;97,72338972;91,65480151;37,22081268;31,15222447;2.51%;0.96%;14,48484797;2,534387301;5,34831E-05;14,77216874;1,97884E-06;3,485831261;25,80756524;27,51417431;3,055771223;6,068588208;0,28423252;1,326663705;0,30359809;1,205820518;0;2,41195057;0,858593088;25,74399017;8,054861286;4,707913779;1,963413462;0;0;27,51410295;7,13639E-05
IMAGE;1.5C;IND;32,65661385;87,39607144;75,40777541;44,52827275;32,53997672;2.25%;1.14%;13,42365491;1,933361332;0,000184721;11,3606291;2,97244E-13;2,927876654;15,00423039;20,12545608;10,63238223;11,98829603;0,096588304;1,116426116;0,166060392;0,816180502;0;10,22660993;0,669263897;14,93689771;7,346269946;2,606145516;1,366174534;0;0;20,12539626;5,98198E-05
IMAGE;CPol;USA;72,72104857;188,2112344;188,2112344;47,66962429;47,66962429;0.89%;0.23%;84,47199395;23,51281022;0,412319763;32,51041061;9,08287E-05;0,82856488;0,956691285;45,51835285;2,54919E-24;0;0;1,067156006;0;22,44565422;0;0;0,176523374;0,644473178;3,564947573;14,38671968;13,99720196;0;0;45,51826748;8,53649E-05
IMAGE;NDC;USA;70,03259429;181,0695197;177,7487989;49,26603484;45,94531408;0.86%;0.23%;81,27249809;20,79664231;0,437868878;31,66501263;0,000157005;0,804778746;1,027324825;41,74322221;0,00129423;3,320720756;0;1,067156006;0;19,7294863;0;0;0,154249993;0,691725377;3,564947573;14,31966851;13,21885516;0;0;41,74313641;8,57983E-05
IMAGE;2C;USA;67,90554515;162,2987573;156,4896164;45,14131443;39,33217355;0.77%;0.21%;80,64505817;13,55529031;0,407171815;23,15314074;0,001542056;0,790811623;1,133011857;32,065668;4,737921813;5,809140877;0,026010692;1,067156006;0,297571489;12,4881343;0;4,395908973;0,13858347;0,655473907;3,56472896;10,9375023;8,089368093;0;0;32,06558233;8,5666E-05
IMAGE;1.5C;USA;62,74755243;167,1356977;151,8324851;55,82599591;40,52278335;0.79%;0.26%;80,84789794;11,31948107;0,476938956;15,53198125;2,29506E-15;1,253391375;1,592007231;26,3325324;14,47825491;15,30321256;0,016126233;1,067156006;0,399449822;10,25232506;0;14,01640957;0,111190938;1,067012274;3,244980409;6,754871878;5,002937751;0;0;26,33245049;8,19143E-05
IMAGE;CPol;R5OECD90+EU;161,5991288;344,220843;344,220843;118,3311897;118,3311897;0.64%;0.22%;137,0521296;40,82064354;1,157662535;75,50675078;0,000481547;5,021671141;3,968495297;80,6773887;0,015619871;0;0,010813176;12,01821144;0,004630532;28,79853902;0,000176163;0;0,640731766;3,205738082;17,13563917;22,44944352;32,80521053;0;0;77,32080335;3,356585349
IMAGE;NDC;R5OECD90+EU;156,5569739;326,4629131;320,8963422;118,653113;113,0865421;0.61%;0.22%;132,6116557;32,12067422;1,187856538;72,9448361;0,000974489;4,781986598;4,531700281;71,40815066;1,308507603;5,566570909;0,257924022;7,64265567;0,112899155;24,47338326;0,004455695;0,88839264;0,635348752;3,711826226;16,87886901;21,80207324;31,19312383;0;0;68,07849087;3,329659788
IMAGE;2C;R5OECD90+EU;151,1653972;288,361811;276,5183582;107,5733372;95,72988434;0.54%;0.20%;131,2174025;15,27267437;0,981157695;56,17744811;0,00245863;5,871130533;6,238862419;53,31392751;7,443296443;11,84345282;0,180449161;1,899631068;0,522873276;13,36836173;0,004815932;6,647504306;0,948163155;5,077054986;15,28981149;17,11839518;20,94815545;0;0;50,04548336;3,268444148
IMAGE;1.5C;R5OECD90+EU;139,8140507;300,8639648;270,7035234;130,3174964;100,157055;0.56%;0.24%;130,1344675;12,35579985;1,093759932;41,69084904;1,84521E-09;9,3735936;4,989159197;45,62061528;25,445279;30,16044137;0,038354118;1,595051886;0,472694504;10,75685329;0,000176163;24,66810896;1,842480765;3,655344468;13,05774726;11,76794084;14,24504589;0;0;42,54862656;3,071988727
IMAGE;CPol;R5REF;42,31845241;88,50075456;88,50075456;13,58567572;13,58567572;3.53%;0.54%;51,59389118;10,45918441;0,00847274;5,846191778;3,63903E-08;1,606600097;1,663020237;17,30659136;0,016802722;0;0,014450486;4,890916647;0,002160755;5,557694906;0,000191482;0;0,249199373;1,170789452;3,513245368;0,851839677;1,265087316;0;0;17,30637347;0,000217892
IMAGE;NDC;R5REF;40,88432561;86,57714455;84,84584481;15,89068094;14,1593812;3.45%;0.63%;48,66341089;9,467112667;0,008836671;5,775781568;1,08995E-07;1,892027475;2,312961961;16,44156376;0,284149711;1,731299737;0,16930475;4,14955494;0,038350075;5,289809053;0,002106299;0,058045563;0,390385045;1,776683791;3,543588652;0,833716135;1,182346143;0;0;16,44133455;0,000229206
IMAGE;2C;R5REF;37,39687883;75,44674796;70,11496582;19,97848331;14,64670117;3.01%;0.80%;43,3158297;2,84392136;0,012258159;4,841701776;2,96503E-07;3,588143628;3,970276804;10,36930439;1,173529707;5,331782141;0,103036218;0,26346426;0,800207;2,523850789;0,004042657;0,26206865;0,905338212;3,092656828;2,283140779;0,858447211;1,569892125;0;0;10,36899412;0,000310263
IMAGE;1.5C;R5REF;33,61190951;80,33951848;67,63226584;31,95736555;19,25011291;3.21%;1.27%;38,06607391;1,926961248;0,037027286;4,326399887;2,19843E-11;9,151666807;4,811163976;8,09380631;1,219166415;12,70725264;0,016167849;0,192435697;0,053483847;1,709265544;0,000196;1,143638645;1,216706389;3,82232626;2,695453706;0,415874136;1,052452318;0;0;8,093500178;0,000306132
IMAGE;CPol;R5ASIA;268,9472988;628,654134;628,654134;149,5075901;149,5075901;2.19%;0.52%;213,0242019;99,32265174;0,00366689;83,4788363;1,65209E-06;19,48682173;33,62461945;179,7115136;0,001820755;0;0,001820755;85,52414208;0;13,79478972;0;0;0,829029272;33,48889278;27,86029976;30,08314687;24,09248923;0;0;178,4462312;1,265282383
IMAGE;NDC;R5ASIA;258,5851014;715,4089521;705,2581797;212,4759523;202,3251799;2.50%;0.74%;216,2676337;92,07831325;0,003834486;112,6457987;2,51554E-06;26,48359965;40,81529632;216,618643;0,345058139;10,15077239;0,335443353;77,54843138;0;14,52541731;0;0,001142292;0,804505902;40,66813877;28,08896875;40,09295557;43,02431356;0;0;215,0002869;1,618356102
IMAGE;2C;R5ASIA;232,4082724;617,2799971;576,128008;205,456498;164,3045089;2.15%;0.72%;201,5411355;17,80016005;0,003597755;76,02466553;1,47493E-05;26,89936412;93,73721752;154,6451933;5,476659494;41,15198902;0,604405285;11,32991763;0,7834112;6,467894123;8,16628E-06;3,996850365;1,95835344;93,49482896;24,91627298;30,76988102;19,06384633;0;0;153,1763562;1,468837098
IMAGE;1.5C;R5ASIA;207,5790127;551,5018731;464,4286875;234,9763752;147,9031896;1.93%;0.82%;169,5160676;10,56565783;0,008524438;51,81855314;9,16552E-11;18,95764304;68,14227883;117,9377249;27,48223778;87,07318559;0,358782427;6,277022892;0,620178885;4,287499587;9,22511E-26;26,28189045;4,080165609;67,87561734;17,82442023;18,60896312;14,12573009;0;0;116,5749924;1,362732544
IMAGE;CPol;R5MAF;55,28207114;205,128413;205,128413;42,07480645;42,07480645;3.57%;0.73%;107,8637297;21,63538723;0,000190106;15,24941814;3,20946E-07;22,87593838;7,162383935;30,34026073;0,001104445;0;0,000832118;5,514875122;0;15,93640347;0;0,000227344;0,114796512;6,810840896;6,128957536;4,163893736;4,167997646;0;0;30,33998508;0,000275647
IMAGE;NDC;R5MAF;52,4571832;203,9045772;200,1582773;48,34514802;44,59884813;3.55%;0.84%;102,6089196;18,58551388;0,000227167;17,00711375;3,04729E-05;23,04810675;9,105963231;29,68665876;0,115743766;3,746299888;0,106744334;2,47002372;0;15,93731842;0;0,00282858;0,172968558;8,714077251;6,511866713;5,235867536;4,460621395;0;0;29,68635862;0,000300146
IMAGE;2C;R5MAF;49,09991474;175,6853065;166,6140902;51,45068105;42,37946467;3.06%;0.90%;92,31850451;4,219928342;0,000160139;12,08033242;6,90846E-07;17,22812927;11,67648415;20,7114863;8,379064333;9,07121638;0,046404222;0,664140041;7,056960562;3,463937723;5,89321E-05;1,162202303;0,216403351;11,07810086;6,037630414;2,912625565;2,402999043;0;0;20,71122268;0,000263624
IMAGE;1.5C;R5MAF;44,26011761;159,5990765;141,8353306;47,74951399;29,98576809;2.78%;0.83%;84,73452204;2,728737594;0,000905184;9,933659328;4,44482E-11;5,118448649;12,51963896;15,53806749;11,26135135;17,76374589;0,016563087;0,392598188;3,196114241;2,251554741;1,1703E-10;8,011974917;0,278636995;11,86239272;5,930080816;1,68736219;1,54978352;0;0;15,53788625;0,000181241
IMAGE;CPol;R5LAM;32,99923653;119,0712113;119,0712113;47,95847229;47,95847229;1.81%;0.73%;47,08812648;6,752772087;0,004427862;23,12888969;5,41919E-07;8,359949092;4,565948292;29,17023138;0,000865919;0;0,000103867;3,552496975;0,000762052;3,195576902;0;0;0,570883853;4,441304265;11,34309946;4,20871834;6,684046771;0;0;29,17010052;0,000130855
IMAGE;NDC;R5LAM;28,2532636;105,6475857;98,39355246;48,20268464;40,94865139;1.60%;0.73%;40,315769;2,196338804;0,004748164;18,30755017;3,56288E-05;8,591364645;6,403408662;22,08077831;0,493559061;7,254033253;0,128181933;0,65156043;0,026303938;1,543055857;9,7628E-07;0,324241469;0,668332169;6,264537521;9,095144951;3,004283536;5,313838482;0;0;22,08066186;0,000116456
IMAGE;2C;R5LAM;29,34371093;103,2368962;97,40126678;44,71916655;38,88353716;1.57%;0.68%;41,09745564;1,278895304;0,003767446;15,08982456;1,28215E-05;10,16605772;7,845789786;21,44559431;0,473869188;5,835629385;0,01734959;0,191983354;0,079176109;1,085233102;3,73839E-07;0,36801673;0,586192156;7,646707335;8,139972386;2,161877493;3,913696648;0;0;21,4454722;0,00012211
IMAGE;1.5C;R5LAM;25,78421878;94,55899585;81,96174406;43,31614513;30,71889334;1.43%;0.66%;37,17795347;0,863646894;0,007290862;12,40620891;7,94198E-10;5,356423514;7,351561268;17,02736345;1,771295691;12,59725179;0,016977283;0,165481642;0,068482237;0,697461803;0,000171114;1,660243248;0,475003725;7,126712916;7,794754069;1,293619402;2,53604553;0;0;17,02727238;9,10721E-05
MESSAGEix-GLOBIOM;CPol;World;554,7430459;1840,292875;1589,965987;665,337618;415,0107303;1.83%;0.66%;816,5089621;105,5386232;0,82766432;228,3110275;0,404299508;51,78837805;25,71986517;360,8671671;0;250,3268877;0;41,16713747;0;63,96328256;0;0;7,375503472;13,06596336;60,12008009;85,5198958;81,34528403;0,530835342;0;360,8671671;0
MESSAGEix-GLOBIOM;NDC;World;538,05683;1856,981337;1596,200599;703,1340875;442,3533491;1.85%;0.70%;800,831147;102,7979088;1,146266931;247,2939494;0,512072719;52,74828193;34,53621465;354,3561742;1,978583358;260,7807384;0,521055647;38,34977145;0,746784835;64,03993413;0;0;7,375503472;20,88991655;62,84152427;97,34640997;85,49436655;0,589380321;0;354,3561742;0
MESSAGEix-GLOBIOM;2C;World;499,8735038;1928,924247;1648,742648;771,4778192;491,2962203;1.92%;0.77%;800,4906335;104,7285801;3,460673799;274,1864057;0,974300982;53,45560908;49,21731481;353,0815598;9,147569887;280,1815989;0,330180828;37,65987897;5,726322907;66,66049799;0;0;7,254781537;33,83411164;74,34664;100,6916201;97,53413832;0,530835342;0;353,0815598;0
