Model;Scenario;Region;Emissions;Total energy investment;Total energy investment (supply side);Low carbon investment;Low carbon investment (supply side);Total_inv/GDP;LC_inv/GDP;Extraction and Conversion - Fossil Fuels;Electricity - Fossil Fuels w/o CCS;Hydrogen - Fossil;Electricity - Non-bio Renewables;Hydrogen - Non-fossil;Extraction and Conversion - Bioenergy;Extraction and Conversion - Nuclear;Electricity - T&D and Storage;CCS;Energy Efficiency;Energy Supply|Electricity|Coal|w/ CCS;Energy Supply|Electricity|Coal|w/o CCS;Energy Supply|Electricity|Gas|w/ CCS;Energy Supply|Electricity|Gas|w/o CCS;Energy Supply|Electricity|Oil|w/ CCS;Energy Supply|Electricity|Biomass|w/ CCS;Energy Supply|Electricity|Biomass|w/o CCS;Energy Supply|Electricity|Nuclear;Energy Supply|Electricity|Hydro;Energy Supply|Electricity|Solar;Energy Supply|Electricity|Wind;Energy Supply|Electricity|Geothermal;Energy Supply|Electricity|Ocean;Energy Supply|Electricity|Transmission and Distribution;Energy Supply|Electricity|Electricity Storage
IMAGE;CPol;R5MAF;159,1035971;337,2875747;337,2875747;60,3250588;60,3250588;3.38%;0.61%;198,2172765;25,8406534;0,031606136;24,32128326;0,005239953;28,36937936;11,21730267;49,28436011;0,000473334;0;0,000356622;8,255338417;0;17,50005902;0;9,74333E-05;0,098910374;11,01126185;5,138819685;10,64035423;5,519209531;0;0;49,28326648;0,001093626
IMAGE;NDC;R5MAF;146,8695926;338,6245306;332,8029058;74,31968656;68,49806177;3.40%;0.75%;185,8871389;23,97779044;0,040804072;28,10441185;0,005664062;29,13825672;11,70830572;53,80490513;0,135628963;5,821624791;0,10948659;6,156002333;0;17,7387878;0;0,001540041;0,117193838;11,48036912;5,302923632;13,95669172;5,82133229;0;0;53,80353601;0,00136912
IMAGE;2C;R5MAF;84,69617897;291,3249218;229,3967398;155,2286167;93,30043469;2.92%;1.56%;92,97532727;3,072844365;0,667952491;27,19470783;0,425652214;33,0939439;20,14482848;35,87974456;15,94173869;61,92818202;0,734101508;0,284631446;11,43739176;2,748848385;2,52566E-05;2,804455314;0,093416399;19,74405894;5,13462984;14,6566836;4,389737848;0;0;35,87884033;0,000904227
IMAGE;1.5C;R5MAF;58,80565057;278,1784603;200,477065;156,3632087;78,66181345;2.79%;1.57%;77,55635855;2,446252847;1,48245942;20,00831364;0,000696691;21,12818942;25,0684883;29,57625503;23,21005111;77,70139527;0,184502073;0,168256366;7,887444747;2,241745909;4,27269E-06;13,55220843;0,119415913;24,67798611;5,154071456;8,353996999;3,486573916;0;0;29,5757657;0,000489336
IMAGE;CPol;R5LAM;92,36026718;183,7334044;183,7334044;64,00322085;64,00322085;1.95%;0.68%;87,77361604;11,1637828;0,317701188;25,61845497;0,001898402;15,88438764;4,086411144;38,88677413;0,000378046;0;4,45146E-05;6,891736141;0,000326594;4,270033144;0;0;0,281546141;3,994619554;8,691349487;6,879260162;9,022240628;0;0;38,88640843;0,000365707
IMAGE;NDC;R5LAM;64,85341248;198,163497;177,1322243;97,46284968;76,43157694;2.10%;1.03%;76,27704357;5,529657659;0,131680703;28,44948513;0,050031201;18,1160176;7,723179336;38,91300562;1,942123489;21,03127274;0,512578438;2,218948462;0,063279593;3,309970941;7,84511E-07;1,25045954;0,290418102;7,621710841;8,89128014;7,354374361;11,180126;0;0;38,91262263;0,000382995
IMAGE;2C;R5LAM;53,15641121;199,7672594;156,1841276;136,1258299;92,54269819;2.12%;1.44%;41,11032253;1,547765014;1,332609139;29,98678361;0,535025635;36,43865136;11,36417201;30,71519338;3,153604939;43,58313175;0,62935666;0,082278581;1,036593682;1,464766926;5,34099E-07;1,297611568;0,251348507;11,0987907;8,800838194;9,053472523;11,09971083;0;0;30,71492675;0,000266626
IMAGE;1.5C;R5LAM;40,96763874;186,3443335;133,1713868;122,3446585;69,1717118;1.98%;1.30%;37,86002663;1,426959499;1,770962027;23,59628228;3,37577E-09;18,78717189;16,85384916;25,44852441;7,427610864;53,1729467;0,305766334;0,070920704;1,036449854;1,355737316;7,33345E-05;5,741381539;0,203573025;16,58167438;8,969925213;6,309084264;7,336463982;0;0;25,44836592;0,00015849
MESSAGEix-GLOBIOM;CPol;World;1470,378067;2230,418213;1939,133391;690,1369964;398,8521747;1.50%;0.46%;1110,384032;112,614605;2,164852414;193,6231054;0,918954971;42,53840273;16,03648528;460,8529535;0;291,2848218;0;39,75822344;0;72,51305593;0;0;4,725233034;6,141954116;60,09906471;51,10176578;79,3302524;0,463750113;0;460,8529535;0
MESSAGEix-GLOBIOM;NDC;World;1393,05363;2238,15616;1925,530971;761,5934471;448,9682579;1.50%;0.51%;1055,948743;107,0964839;2,213678095;220,9336604;0,785400839;43,91610097;30,46867968;461,5007242;2,66750044;312,6251893;0,406017388;35,91945734;0,581910261;70,83370088;0;0;4,725233034;18,29567838;67,37515696;65,2593462;84,95331829;0,608077084;0;461,5007242;0
MESSAGEix-GLOBIOM;2C;World;949,7994782;2572,61358;2089,318491;1279,693265;796,3981761;1.74%;0.86%;872,9290459;86,24817889;16,93582898;348,4270648;7,135370906;66,72957912;113,8142234;518,4608464;58,63835241;483,2950894;0,54628365;17,57032147;34,44998357;68,33453177;0;0,381041582;4,889354054;90,35926111;92,89708923;134,0726399;117,4437714;2,233058688;0;510,4482354;8,012610985
MESSAGEix-GLOBIOM;1.5C;World;692,6440376;2876,030686;2185,183217;1814,079769;1123,232299;1.96%;1.24%;619,6431967;79,88116117;25,80263111;503,0584748;12,36515326;93,7180606;178,8394898;601,3642838;70,51076565;690,8474696;1,769854551;20,1935167;42,1295847;59,34431881;0;0,077802904;4,945428444;146,1671956;124,5437047;204,1697301;156,4426058;17,90243425;0;571,9668458;29,39743797
MESSAGEix-GLOBIOM;CPol;CHN;336,3915013;266,6355684;266,6355684;80,85184211;80,85184211;0.75%;0.23%;104,3331823;26,34913043;0;43,42940114;0,005861232;3,714956189;4,354449851;84,44858732;0;0;0;17,62511154;0;8,724018885;0;0;2,193980586;4,354449851;16,00189167;6,770244349;20,65627424;0,000990893;0;84,44858732;0
MESSAGEix-GLOBIOM;NDC;CHN;337,6502448;266,4935944;266,7671893;80,53957422;80,81316912;0.75%;0.23%;104,6327287;26,26049385;0;43,41213151;0,005861232;3,73028363;4,354449851;84,37124052;0;-0,273594893;0;17,5268954;0;8,733598448;0;0;2,193980586;4,354449851;15,97577564;6,770244349;20,66512063;0,000990893;0;84,37124052;0
MESSAGEix-GLOBIOM;2C;CHN;203,406136;360,2370727;316,6278029;204,2045324;160,5952627;1.02%;0.58%;67,80112785;19,4953928;3,877347241;82,31562811;2,394263768;6,950452405;28,31740409;96,97726419;8,498922437;43,60926977;0;11,57417871;4,197007195;7,921214088;0;0,109749513;2,518097274;28,31740409;21,60199641;34,64214239;26,06980418;0,001685133;0;93,70702758;3,270236611
MESSAGEix-GLOBIOM;1.5C;CHN;149,2505806;498,2641265;393,4393864;353,3196275;248,4948874;1.42%;1.01%;47,44047804;16,96987131;5,126068501;131,8589421;2,230134634;11,02787418;42,09696177;129,3500017;7,33905409;104,8247401;0,157137758;12,04559199;3,378536126;4,924279329;0;0;2,690013808;42,09696177;21,60199641;64,57832794;45,43163927;0,246978518;0;116,278418;13,07158376
MESSAGEix-GLOBIOM;CPol;EU;154,8636238;171,9299286;171,9299286;72,69843382;72,69843382;0.67%;0.28%;49,50728883;12,52244372;0,273708641;26,35162826;0,126177288;11,33158516;0,34673338;71,47036327;0;0;0;0,348595015;0;12,16856514;0;0;0,079822579;0,34673338;7,468352941;5,433300479;12,87155441;0,151867838;0;71,47036327;0
MESSAGEix-GLOBIOM;NDC;EU;144,536837;174,1510296;171,3223697;79,31670439;76,48804445;0.68%;0.31%;45,60654963;12,61038807;0,315174604;27,43670902;0,124901202;12,82680572;0,34673338;71,77156261;0,28354547;2,828659938;0;0,348595015;0,039185956;12,25650949;0;0;0,079822579;0,34673338;7,53287963;5,83144117;13,46293669;0,158145294;0;71,77156261;0
MESSAGEix-GLOBIOM;2C;EU;106,6448104;225,256032;201,2442278;138,6074095;114,5956053;0.88%;0.54%;39,40885049;12,92893206;1,944432586;38,03728084;0,281097278;14,54700001;4,615888346;80,09324171;9,38750447;24,01180422;0;0,348595015;6,636017039;12,57505348;0;0,043630189;0,086789235;4,615888346;8,336989278;11,26033484;18,09289812;0,168629791;0;80,09324171;0
MESSAGEix-GLOBIOM;1.5C;EU;76,3696125;291,1028464;238,736116;205,5558516;153,1891213;1.15%;0.81%;33,30351589;14,0355476;4,681379264;53,98687356;1,546571354;19,35382162;7,627347719;89,56731676;14,63374225;52,36673037;0,3363599;1,068406427;9,646166887;12,96185761;0;0,024237857;0,147592332;7,627347719;10,78934401;22,94549554;19,52550441;0,726529594;0;87,97160511;1,595711648
MESSAGEix-GLOBIOM;CPol;IND;165,7830432;119,3151656;119,3151656;27,66504552;27,66504552;1.16%;0.27%;30,24597345;20,83428961;0,15083081;14,8560031;0,006526333;2,651862729;0,194973824;50,37470571;0;0;0;15,73766387;0;5,092497621;0;0;0,075026268;0,194973824;2,744999131;5,10614318;7,004860791;0;0;50,37470571;0
MESSAGEix-GLOBIOM;NDC;IND;158,2705973;123,9014221;123,7400405;39,81806089;39,65667926;1.21%;0.39%;28,21838212;18,82109639;0,109290995;23,58018921;0,004728937;2,688581255;0,194973824;50,12279775;0;0,161381632;0;14,20005112;0;4,616917145;0;0;0,075026268;0,194973824;9,451313101;6,50111589;7,627760216;0;0;50,12279775;0
MESSAGEix-GLOBIOM;2C;IND;83,41139884;189,1098362;166,5119996;111,7852238;89,18738721;1.86%;1.10%;27,90289379;7,739738855;3,166976123;48,19289574;1,670081998;3,259607564;12,97155421;56,35601366;5,252237651;22,59783658;0,521847064;3,526804676;1,455170606;4,208806057;0;0,087873721;0,270616163;12,97155421;9,748905315;24,56230025;13,76174974;0,119940439;0;51,94246978;4,413543883
MESSAGEix-GLOBIOM;1.5C;IND;55,63134356;227,3674152;184,7747081;151,4506809;108,8579737;2.28%;1.52%;26,02248106;7,443080871;3,003286428;56,38253068;3,593748552;3,146620263;17,98208045;59,24838858;7,952491263;42,5927071;0,729970639;3,861088001;3,240482933;3,577864748;0;0,003783519;0,083447649;17,98208045;9,748905315;28,59754099;17,77128008;0,264804285;0;53,43990788;5,808480704
MESSAGEix-GLOBIOM;CPol;USA;210,6244675;299,1759239;299,1759239;55,1453288;55,1453288;1.00%;0.18%;164,5351754;17,6138275;1,730575366;20,30070388;0,769137971;9,573712251;0;84,65279147;0;0;0;0,870190073;0;16,74363742;0;0;0;0;6,255824398;0,581974709;11,20017609;0,068819541;0;84,65279147;0
MESSAGEix-GLOBIOM;NDC;USA;172,5671754;312,9956161;299,1453503;92,70426849;78,85400266;1.05%;0.31%;140,1141352;16,43414713;1,773558342;32,08176625;0,635381806;10,1371881;9,285382533;86,69038598;1,993404946;13,85026583;0,406017388;0,779365954;0,417178272;15,65478116;0;0;0;9,285382533;6,793024575;8,965280327;13,91215797;0,137404266;0;86,69038598;0
MESSAGEix-GLOBIOM;2C;USA;160,8023097;341,547631;325,6459968;128,7616833;112,8600491;1.15%;0.43%;129,4767826;16,92409625;3,095444001;40,84747874;0,697292982;13,92712026;15,62582004;95,32280196;9,729160013;15,90163415;0;0,779365954;6,492558087;16,14473028;0;0,112166456;0,249660822;15,62582004;7,97261112;13,73118006;16,3995093;1,621961217;0;95,32280196;0
MESSAGEix-GLOBIOM;1.5C;USA;124,1223276;402,8327024;344,295647;213,9467787;155,4097234;1.37%;0.73%;101,2975793;14,89770867;3,913727938;60,63034995;0,318536989;15,057391;28,88644507;108,6685674;10,62534066;58,53705534;0,210432765;1,22560787;6,705989119;13,67210079;0;0;0;28,88644507;8,64919811;21,85875867;16,3995093;13,72288387;0;103,8015721;4,866995313
MESSAGEix-GLOBIOM;CPol;R5OECD90+EU;420,3409277;526,508216;526,508216;143,1538252;143,1538252;0.84%;0.23%;236,3126951;34,4100476;2,004284007;53,31102327;0,901176492;19,97909043;0,656552923;178,9333462;0;0;0;1,381004539;0;32,97306242;0;0;0,093545504;0,656552923;15,27143712;7,367153057;27,8073267;0,244644667;0;178,9333462;0
MESSAGEix-GLOBIOM;NDC;R5OECD90+EU;368,7549277;537,1075524;520,5714808;186,5182848;169,9822132;0.86%;0.30%;203,6239502;33,26474175;2,088732946;66,2549555;0,766144241;21,48901231;9,941935456;180,8368947;2,305113691;16,53607164;0,406017388;1,29018042;0,456364228;31,91858068;0;0;0,093545504;9,941935456;15,87316399;16,27461111;31,06092506;0,321049997;0;180,8368947;0
MESSAGEix-GLOBIOM;2C;R5OECD90+EU;307,1233038;634,4953153;584,9297943;300,4240853;250,8585644;1.02%;0.48%;182,8000508;33,92147313;6,23751573;87,07830882;1,194497054;27,71071183;24,08783423;200,3026174;21,5967854;49,56552093;0,024436586;1,29018042;14,68259954;32,57531206;0;0,155796645;0,350172982;24,08783423;18,09434883;26,85837396;38,5241717;1,820908733;0;199,9737869;0,328830491
MESSAGEix-GLOBIOM;1.5C;R5OECD90+EU;228,5703039;780,4559364;651,3846863;475,1637907;346,0925405;1.26%;0.77%;146,0310295;32,69564644;10,18266833;128,4099621;2,205303063;33,52680064;41,68998866;227,3086934;29,33459408;129,0712502;0,882746154;3,107679061;18,48438564;29,53198674;0;0,024237857;0,161315258;41,68998866;21,22260915;49,91638495;41,73526048;15,53570752;0;218,2234998;9,085193606
MESSAGEix-GLOBIOM;CPol;R5REF;99,80432895;229,3789568;229,3789568;11,37099988;11,37099988;3.78%;0.19%;190,0509201;4,751718671;0,009737597;3,784820303;0,005390913;0,864614215;0,46908478;29,44267021;0;0;0;0,443097068;0;4,308621603;0;0;0;0,46908478;2,379461575;0,108735288;1,287051595;0,001761146;0;29,44267021;0
MESSAGEix-GLOBIOM;NDC;R5REF;101,2143866;229,0059724;229,6171678;10,90527075;11,51646614;3.77%;0.18%;190,1522429;4,746352895;0,015654154;3,790007942;0,008666428;1,000857542;0,46908478;29,4343012;0;-0,611195389;0;0,443097068;0;4,303255828;0;0;0;0,46908478;2,379461575;0,108735288;1,287493459;0,001761146;0;29,4343012;0
MESSAGEix-GLOBIOM;2C;R5REF;64,9528204;239,2918899;211,2156364;56,71114157;28,63488804;3.98%;0.94%;157,5603667;4,671406676;1,006698657;8,463456075;0,104139267;2,417033093;2,086012797;30,84090578;4,065617334;28,07625352;0;0,443097068;2,523549797;4,228309608;0;0;0;2,086012797;3,820362396;2,086137326;2,555195206;0,001761146;0;30,84090578;0
MESSAGEix-GLOBIOM;1.5C;R5REF;45,68400877;235,5949255;188,5815482;116,3110194;69,29764205;3.96%;1.96%;95,93005458;3,027766375;1,934166517;37,03789839;0,544843519;3,248196725;4,880400084;38,87991419;3,098307772;47,01337732;0;0,443097068;1,929101555;2,584669307;0;0;0;4,880400084;28,00688885;2,086137326;6,940286993;0,004585221;0;38,87991419;0
MESSAGEix-GLOBIOM;CPol;R5ASIA;621,0774601;485,7025109;485,7025109;137,7244703;137,7244703;0.85%;0.24%;175,7687575;55,08424092;0,15083081;73,85459837;0,012387565;10,74978929;5,016316413;165,06559;0;0;0;36,18547046;0;18,87617814;0;0;2,280072828;5,016316413;29,42159572;14,33829534;29,95738293;0,137324375;0;165,06559;0
MESSAGEix-GLOBIOM;NDC;R5ASIA;597,2067752;497,4525321;493,2591961;160,9453323;156,7519964;0.87%;0.28%;172,3244747;50,79504392;0,109290995;86,69200354;0,01059017;10,95662938;7,884658141;164,1241185;0,362386749;4,193335964;0;32,20594083;0,125546033;18,56651077;0;0;2,280072828;7,884658141;36,0959611;19,24381119;31,14698523;0,205246016;0;164,1241185;0
MESSAGEix-GLOBIOM;2C;R5ASIA;366,8901621;679,9777204;600,741226;378,7373155;299,5008211;1.20%;0.67%;127,9515629;31,82168945;8,210497549;151,0262941;4,420395097;16,68503296;56,86340696;186,0164145;17,74593245;79,23649435;0,521847064;15,54791259;7,925864375;16,25118454;0;0,225244938;2,850194004;56,86340696;42,01977409;60,9097316;47,77090773;0,325880696;0;178,332634;7,683780494
MESSAGEix-GLOBIOM;1.5C;R5ASIA;263,4089721;880,9799383;706,8971778;593,7403004;419,65754;1.57%;1.06%;98,75224707;28,91782042;10,34044381;210,1456842;6,617864203;24,92734042;81,22231426;224,7489262;21,22453724;174,0827605;0,887108397;16,35360919;9,787238921;12,54161892;0;0,003783519;2,901343017;81,22231426;42,42739457;94,8811579;70,8725122;1,964619516;0;205,5596115;19,18931472
MESSAGEix-GLOBIOM;CPol;R5MAF;202,3935749;407,3239766;407,3239766;29,33325834;29,33325834;3.38%;0.24%;315,5826453;14,23819537;0;12,5744326;0;7,628499733;0;57,30020366;0;0;0;1,738325062;0;12,29757739;0;0;0;0;3,671998994;2,849904184;6,047433784;0,005095633;0;57,30020366;0
MESSAGEix-GLOBIOM;NDC;R5MAF;203,3276221;398,4830415;398,6591191;29,43250953;29,6085872;3.31%;0.24%;307,0571493;14,27897706;0;12,66059469;0;7,741588696;0;56,92080936;0;-0,176077669;0;1,969912704;0;12,10677144;0;0;0;0;3,671998994;2,949291905;6,034208161;0,005095633;0;56,92080936;0
MESSAGEix-GLOBIOM;2C;R5MAF;124,40883;438,1673933;390,5831276;133,5149441;85,93067839;3.67%;1.12%;250,1482007;12,79748339;1,098051573;29,455035;1,035341811;11,71199175;7,322007123;65,36937427;11,64564196;47,58426568;0;0,278805073;7,581143277;12,3163854;0;0;0;7,322007123;7,377741726;9,85680405;12,21090541;0,009583821;0;65,36937427;0
MESSAGEix-GLOBIOM;1.5C;R5MAF;91,47502713;412,7637543;339,5599009;193,6051439;120,4012904;3.51%;1.65%;163,6735052;12,15903253;2,702906948;46,79828002;2,059915002;13,7269878;14,48555249;70,19970416;13,75401676;73,20385344;0;0,278805073;9,988191703;11,67793454;0;0;0;14,48555249;11,41588922;17,41334787;17,68630151;0,282741417;0;69,43919896;0,760505202
MESSAGEix-GLOBIOM;CPol;R5LAM;99,64635353;175,8906032;175,8906032;30,28696833;30,28696833;1.60%;0.27%;125,3429164;4,130402478;0;12,43885047;0;3,86729053;0;30,11114331;0;0;0;0,01032631;0;4,057616392;0;0;0,682768451;0;7,574052875;0,565075311;4,256177424;0,043544862;0;30,11114331;0
MESSAGEix-GLOBIOM;NDC;R5LAM;95,35345649;170,7511363;168,392208;35,14110164;32,78217337;1.55%;0.32%;116,4378885;4,011368252;0;13,87671826;0;3,881632617;0;30,18460041;0;2,358928261;0;0,01032631;0;3,938582167;0;0;0,682768451;0;7,574052875;0,810294108;5,448826411;0,043544862;0;30,18460041;0
MESSAGEix-GLOBIOM;2C;R5LAM;58,98489925;198,9986503;175,4547416;92,85970233;69,31579358;1.81%;0.85%;88,95132651;3,036126241;0,38306547;34,74459037;0,380997678;8,442725543;0;35,93153451;3,584375271;23,54390875;0;0,01032631;1,736826573;2,963340156;0;0;0,020140817;0;19,80434377;8,488990382;6,407711358;0,043544862;0;35,93153451;0
MESSAGEix-GLOBIOM;1.5C;R5LAM;38,32762489;198,6012467;164,9176642;128,6768195;94,99323706;1.82%;1.18%;53,06848754;3,080895396;0,642445501;43,0072697;0,93722747;16,96604295;3,888940138;40,22704574;3,099309802;33,68358244;0;0,01032631;1,940666884;3,00810931;0;0,049781529;0,213923918;3,888940138;19,69040442;14,00009945;9,233364685;0,083401144;0;39,8646213;0,36242444
POLES;CPol;World;1534,031932;2810,608741;2530,57944;986,8403816;706,811081;2.41%;0.84%;1236,378975;225,9594502;8,923181014;383,8550982;0,93530753;128,8666501;112,9696544;429,9351367;2,755987337;280,0293006;1,983439235;149,3811162;0,41835378;63,2293006;0;0,350613477;26,05258185;105,2635245;66,00299367;155,516248;158,6264089;2,882015829;1,22265E-23;417,9028472;12,0322895
POLES;NDC;World;1341,091361;2897,11298;2553,886338;1225,434873;882,2082309;2.48%;1.05%;1130,564158;159,3816164;9,152713576;459,1555346;1,118367473;136,0561629;160,6846298;468,0368699;29,73628563;343,226642;17,50294437;85,74445022;6,549480862;60,52346954;0;4,523975914;30,34057335;150,3332106;65,74541619;207,3636883;182,1454539;3,008259096;1,22265E-23;453,6194105;14,41745945
POLES;2C;World;1038,296622;3178,853592;2643,837823;1723,910847;1188,895078;2.72%;1.48%;917,4099888;83,3894843;11,93075084;511,5014323;1,658342196;199,5655948;219,5840855;587,7647314;111,0334129;535,0157689;14,96361713;36,13913549;15,23382861;38,21055118;0;50,9795261;43,90693084;206,7906274;70,57879352;231,70806;205,1472442;2,994788963;1,22265E-23;571,039337;16,72539441
POLES;1.5C;World;826,6670806;3461,048182;2739,683496;2130,897473;1409,532788;2.96%;1.82%;788,2002296;62,51114947;16,02417954;518,9981166;2,856224847;283,6383478;264,6070613;678,0555731;124,7926141;721,3646856;13,07801857;28,22998972;21,83381634;26,31492623;0;55,3849414;57,60452901;249,0897695;71,48321717;251,2248641;191,8316373;3,009482162;1,22265E-23;660,9337151;17,12185806
POLES;CPol;CHN;530,9476338;475,0169356;475,0169356;144,3708604;144,3708604;2.71%;0.83%;149,0342058;79,96734589;0,988886735;97,21345071;0,079845441;13,23870402;38,86353213;95,63091354;5,13435E-05;0;0;65,16971921;0;12,1136532;0;0;4,979444026;38,86353213;15,25095081;30,91594122;50,79196679;1,30349E-19;0;93,27471886;2,356194677
POLES;NDC;CHN;423,3869453;512,6769017;483,6801922;248,1370332;219,1403236;2.93%;1.42%;109,2081351;38,35094713;1,235706907;138,0304145;0,11627135;16,62701385;67,97313698;102,6225232;9,51604319;28,99670959;7,288508565;24,95101803;2,119268691;10,82044221;0;0,037201872;7,388818916;67,97313698;15,37276068;48,29672101;74,05045077;1,3027E-19;0;99,05237776;3,570145419
POLES;2C;CHN;342,6043442;603,3534232;538,2128699;340,1533877;275,0128344;3.45%;1.94%;82,87234461;26,14436779;1,276617762;154,6327211;0,086115295;20,44179231;94,50139286;136,6794804;21,57803787;65,14055331;4,970739578;16,40903429;2,936498346;7,974901301;0;3,567468298;8,582771562;94,50139286;16,63322903;67,97840408;69,66796068;1,30201E-19;0;132,5786389;4,100841464
POLES;1.5C;CHN;268,889697;681,1618233;567,8602606;416,9984898;303,696927;3.89%;2.38%;66,89129438;22,8400119;1,600925827;147,7673093;0,07974166;22,89895661;122,2228686;158,497663;25,06148939;113,3015628;5,217568175;15,79987565;6,204207635;5,412390458;0;2,825685676;7,347225134;122,2228686;16,83237282;73,57193289;56,85702306;1,30102E-19;0;154,4235956;4,074067368
POLES;CPol;EU;103,5032616;198,2159208;198,2159208;131,6223245;131,6223245;0.81%;0.54%;26,14334406;11,30619191;1,544990795;64,28528734;0,183752414;24,96378862;12,45532975;54,90682333;2,426412611;0;1,752618168;4,120020447;0,346180569;7,006953191;0;0,327306586;5,627396184;12,39794022;8,444636685;28,80306519;26,71500232;0,197135234;0;49,58648871;5,320334617
POLES;NDC;EU;90,27473669;235,6048744;229,4299776;173,5051543;167,3302575;0.97%;0.71%;24,39316932;9,288319978;1,613954974;87,35014983;0,216557919;25,18957852;15,89748263;57,77566901;7,705095452;6,174896801;4,562583031;2,523606473;1,089539941;6,585532044;0;1,815354349;5,936018019;15,82304825;8,153883401;54,60375161;24,26769967;0,20206448;0;52,27989837;5,495770645
POLES;2C;EU;92,35066235;225,7652493;216,9688493;158,7040844;149,9076844;0.93%;0.65%;24,80026282;9,603654681;1,836893706;66,89421815;0,177732844;29,86349531;12,01362144;63,62098687;8,157983454;8,796400033;2,380416198;3,393388168;0,951597867;6,030626488;0;2,114943362;6,318255156;11,95470709;8,767055755;32,10105152;25,70830634;0,197058174;0;58,27940373;5,34158314
POLES;1.5C;EU;79,78325366;249,6939824;229,5091479;185,8033241;165,6184895;1.02%;0.76%;23,540134;6,961800616;2,2289355;68,74554884;0,244472645;36,98197196;12,75720341;68,222738;9,826342934;20,18483454;2,131456472;2,1253325;1,858859148;4,656599399;0;2,272480938;8,394399059;12,69628437;8,632117377;34,50097558;25,26464433;0,196634126;0;62,93263495;5,290103044
POLES;CPol;IND;154,687057;155,6290875;155,6290875;58,8488713;58,8488713;2.10%;0.79%;23,84862355;34,40649801;0,265684601;36,67335027;0,002127133;9,981211741;7,114695976;43,33668576;0,000210511;0;0;26,3674217;0;7,225075991;0;0;2,674945774;7,114695976;3,077311359;18,78340964;14,75567509;0;0;43,33639006;0,000295697
POLES;NDC;IND;154,242299;153,6585509;153,9697166;59,27695045;59,58811616;2.07%;0.80%;20,94644982;34,51213622;0,251717122;37,04933635;0,001692114;9,854746854;6,866556195;44,46311206;0,023969891;-0,311165712;0;26,1892274;0;7,508390162;0;0;2,584886003;6,866556195;3,066808637;19,40838098;14,51689259;0;0;44,46280936;0,000302706
POLES;2C;IND;86,81751483;233,2987213;200,9954831;163,7878993;131,4846612;3.15%;2.21%;14,02577638;10,73715184;0,408091641;52,10854571;0,002773436;27,3662391;22,06783777;52,97186712;21,30720012;32,30323814;1,430566744;6,990779315;1,97800478;3,026056404;0;15,33644959;5,521658829;22,06783777;3,666566562;24,89517979;23,43501896;0;0;52,97145567;0,000411449
POLES;1.5C;IND;61,77441972;281,8310191;223,0062039;216,3668071;157,5419918;3.80%;2.92%;11,97067372;6,802909614;0,458652642;50,05718422;0,006373399;42,59741727;28,06931854;60,38260654;22,66106794;58,82481526;1,115063489;4,680616452;2,334851945;1,535308867;0;16,0721139;7,798763494;28,06931854;3,783575475;24,54369812;21,5801762;0;0;60,3822016;0,000404941
POLES;CPol;USA;181,5924148;318,2481547;318,2481547;96,9346456;96,9346456;1.23%;0.38%;149,7903381;22,37739178;2,117479576;51,50731094;0,267894391;17,86349678;14,77762826;59,54502324;0,001591623;0;0;16,7506147;0;4,916339989;0;0;2,192057814;14,7261254;6,651437134;25,33546711;18,77879877;0,677370933;0;59,54479144;0,000231797
POLES;NDC;USA;131,1359265;340,826826;325,4685107;148,466098;133,1077826;1.32%;0.57%;131,5857441;6,492850488;2,037578965;61,24084463;0,378527261;19,114269;28,70688565;69,71132205;6,200488533;15,35831539;2,826161693;1,501409362;1,636350416;4,329308717;0;1,264489381;3,217493909;28,63308182;6,784288421;32,83614759;20,79443757;0,753007627;0;69,71101839;0,000303654
POLES;2C;USA;126,3395898;380,8431277;359,1104243;176,7860527;155,0533494;1.47%;0.68%;130,2590767;7,170622976;2,801760674;60,69838891;0,621132733;28,66674186;28,67599503;89,50195686;10,71474861;21,73270332;1,369537636;2,312604978;1,218381326;4,381458732;0;4,395372425;3,728236438;28,60276299;6,892188894;32,45089781;20,60410233;0,677441115;0;89,50165235;0,000304505
POLES;1.5C;USA;105,1978415;423,8682813;380,8478246;226,1319842;183,1115276;1.64%;0.88%;124,3416086;4,800308126;4,34804816;63,15291256;0,993473525;37,20674814;30,45798464;101,4846668;14,0620741;43,02045665;0,882579462;1,10325869;2,156917629;3,32112497;0;6,535733193;6,026563452;30,37279365;6,975279145;34,71497536;20,70509925;0,676966219;0;101,4843626;0,000304125
POLES;CPol;R5OECD90+EU;400,2875693;822,5370759;822,5370759;313,0627781;313,0627781;1.23%;0.47%;347,7471068;50,53255139;4,864765318;165,493968;0,569688337;56,2576145;44,69382352;149,6695146;2,7080434;0;1,945062538;29,94874025;0,41313634;18,50855204;0;0,347826342;10,62123476;44,50219701;30,10921259;71,07065182;62,45388922;1,556792219;0;142,1186118;7,550902822
POLES;NDC;R5OECD90+EU;328,4632373;894,4289716;862,4012213;428,1100852;396,0823349;1.34%;0.64%;320,9066624;30,58129654;4,862994182;197,6959518;0,716792119;58,92624729;59,60769547;171,9390216;17,16455988;32,02775033;8,395014089;11,46529589;3,556620542;17,08291466;0;4,396889907;12,25208196;59,36030819;29,94024128;104,0981336;61,66064995;1,691370617;0;163,3117089;8,627312709
